turma,aluno_numero,data,status,origem,serie
9°B,12,2026-06-22,P,real,9º ano
9°B,12,2026-06-23,P,real,9º ano
9°B,12,2026-06-24,P,real,9º ano
9°B,12,2026-06-25,P,real,9º ano
9°B,12,2026-06-26,P,real,9º ano
9°B,12,2026-06-29,P,real,9º ano
9°B,12,2026-06-30,P,real,9º ano
9°B,12,2026-07-01,F,real,9º ano
9°B,12,2026-07-02,F,real,9º ano
9°B,12,2026-07-03,P,real,9º ano
9°B,12,2026-07-28,P,real,9º ano
9°B,12,2026-07-29,P,real,9º ano
9°B,12,2026-07-30,P,real,9º ano
9°B,12,2026-07-31,P,real,9º ano
9°B,12,2026-08-03,P,real,9º ano
9°B,12,2026-08-04,P,real,9º ano
9°B,12,2026-08-05,P,real,9º ano
9°B,12,2026-08-06,P,real,9º ano
9°B,12,2026-08-07,F,real,9º ano
9°B,12,2026-08-10,P,real,9º ano
9°B,12,2026-08-11,P,real,9º ano
9°B,12,2026-08-12,P,real,9º ano
9°B,12,2026-08-13,P,real,9º ano
9°B,12,2026-08-14,F,real,9º ano
9°B,12,2026-08-17,P,real,9º ano
9°B,12,2026-08-18,P,real,9º ano
9°B,12,2026-08-19,P,real,9º ano
9°B,12,2026-08-20,P,real,9º ano
9°B,12,2026-08-21,P,real,9º ano
9°B,12,2026-08-22,P,real,9º ano
9°B,12,2026-08-24,P,real,9º ano
9°B,12,2026-08-25,P,real,9º ano
9°B,12,2026-08-26,P,real,9º ano
9°B,12,2026-08-27,P,real,9º ano
9°B,12,2026-08-28,P,real,9º ano
9°B,12,2026-08-31,P,real,9º ano
9°B,12,2026-08-01,F,real,9º ano
9°B,13,2026-05-04,P,real,9º ano
9°B,13,2026-05-05,F,real,9º ano
9°B,13,2026-05-06,P,real,9º ano
9°B,13,2026-05-07,P,real,9º ano
9°B,13,2026-05-08,P,real,9º ano
9°B,13,2026-05-11,P,real,9º ano
9°B,13,2026-05-12,P,real,9º ano
9°B,13,2026-05-13,P,real,9º ano
9°B,13,2026-05-14,P,real,9º ano
9°B,13,2026-05-15,P,real,9º ano
9°B,13,2026-05-18,P,real,9º ano
9°B,13,2026-05-19,P,real,9º ano
9°B,13,2026-05-20,P,real,9º ano
9°B,13,2026-05-21,P,real,9º ano
9°B,13,2026-05-22,P,real,9º ano
9°B,13,2026-05-25,P,real,9º ano
9°B,13,2026-05-26,P,real,9º ano
9°B,13,2026-05-27,P,real,9º ano
9°B,13,2026-05-28,P,real,9º ano
9°B,13,2026-05-29,P,real,9º ano
9°B,13,2026-06-01,F,real,9º ano
9°B,13,2026-06-02,P,real,9º ano
9°B,13,2026-06-03,F,real,9º ano
9°B,13,2026-06-08,P,real,9º ano
9°B,13,2026-06-09,P,real,9º ano
9°B,13,2026-06-10,P,real,9º ano
9°B,13,2026-06-11,F,real,9º ano
9°B,13,2026-06-12,P,real,9º ano
9°B,13,2026-06-15,P,real,9º ano
9°B,13,2026-06-16,P,real,9º ano
9°B,13,2026-06-17,P,real,9º ano
9°B,13,2026-06-18,P,real,9º ano
9°B,13,2026-06-19,P,real,9º ano
9°B,13,2026-06-22,P,real,9º ano
9°B,13,2026-06-23,P,real,9º ano
9°B,13,2026-06-24,F,real,9º ano
9°B,13,2026-06-25,P,real,9º ano
9°B,13,2026-06-26,P,real,9º ano
9°B,13,2026-06-29,P,real,9º ano
9°B,13,2026-06-30,P,real,9º ano
9°B,13,2026-07-01,F,real,9º ano
9°B,13,2026-07-02,F,real,9º ano
9°B,13,2026-07-03,P,real,9º ano
9°B,13,2026-07-28,P,real,9º ano
9°B,13,2026-07-29,P,real,9º ano
9°B,13,2026-07-30,F,real,9º ano
9°B,13,2026-07-31,P,real,9º ano
9°B,13,2026-08-03,P,real,9º ano
9°B,13,2026-08-04,P,real,9º ano
9°B,13,2026-08-05,P,real,9º ano
9°B,13,2026-08-06,F,real,9º ano
9°B,13,2026-08-07,P,real,9º ano
9°B,13,2026-08-10,F,real,9º ano
9°B,13,2026-08-11,P,real,9º ano
9°B,13,2026-08-12,P,real,9º ano
9°B,13,2026-08-13,F,real,9º ano
9°B,13,2026-08-14,P,real,9º ano
9°B,13,2026-08-17,P,real,9º ano
9°B,13,2026-08-18,P,real,9º ano
9°B,13,2026-08-19,P,real,9º ano
9°B,13,2026-08-20,P,real,9º ano
9°B,13,2026-08-21,P,real,9º ano
9°B,13,2026-08-22,P,real,9º ano
9°B,13,2026-08-24,P,real,9º ano
9°B,13,2026-08-25,P,real,9º ano
9°B,13,2026-08-26,P,real,9º ano
9°B,13,2026-08-27,P,real,9º ano
9°B,13,2026-08-28,P,real,9º ano
9°B,13,2026-08-31,F,real,9º ano
9°B,13,2026-08-01,P,real,9º ano
9°B,14,2026-05-04,P,real,9º ano
9°B,14,2026-05-05,P,real,9º ano
9°B,14,2026-05-06,P,real,9º ano
9°B,14,2026-05-07,P,real,9º ano
9°B,14,2026-05-08,P,real,9º ano
9°B,14,2026-05-11,P,real,9º ano
9°B,14,2026-05-12,P,real,9º ano
9°B,14,2026-05-13,P,real,9º ano
9°B,14,2026-05-14,P,real,9º ano
9°B,14,2026-05-15,F,real,9º ano
9°B,14,2026-05-18,P,real,9º ano
9°B,14,2026-05-19,P,real,9º ano
9°B,14,2026-05-20,P,real,9º ano
9°B,14,2026-05-21,P,real,9º ano
9°B,14,2026-05-22,F,real,9º ano
9°B,14,2026-05-25,P,real,9º ano
9°B,14,2026-05-26,P,real,9º ano
9°B,14,2026-05-27,P,real,9º ano
9°B,14,2026-05-28,F,real,9º ano
9°B,14,2026-05-29,F,real,9º ano
9°B,14,2026-06-01,P,real,9º ano
9°B,14,2026-06-02,F,real,9º ano
9°B,14,2026-06-03,F,real,9º ano
9°B,14,2026-06-08,P,real,9º ano
9°B,14,2026-06-09,P,real,9º ano
9°B,14,2026-06-10,P,real,9º ano
9°B,14,2026-06-11,P,real,9º ano
9°B,14,2026-06-12,P,real,9º ano
9°B,14,2026-06-15,P,real,9º ano
9°B,14,2026-06-16,P,real,9º ano
9°B,14,2026-06-17,P,real,9º ano
9°B,14,2026-06-18,P,real,9º ano
9°B,14,2026-06-19,P,real,9º ano
9°B,14,2026-06-22,P,real,9º ano
9°B,14,2026-06-23,P,real,9º ano
9°B,14,2026-06-24,F,real,9º ano
9°B,14,2026-06-25,P,real,9º ano
9°B,14,2026-06-26,P,real,9º ano
9°B,14,2026-06-29,P,real,9º ano
9°B,14,2026-06-30,F,real,9º ano
9°B,14,2026-07-01,F,real,9º ano
9°B,14,2026-07-02,F,real,9º ano
9°B,14,2026-07-03,P,real,9º ano
9°B,14,2026-07-28,F,real,9º ano
9°B,14,2026-07-29,F,real,9º ano
9°B,14,2026-07-30,F,real,9º ano
9°B,14,2026-07-31,F,real,9º ano
9°B,14,2026-08-03,P,real,9º ano
9°B,14,2026-08-04,F,real,9º ano
9°B,14,2026-08-05,P,real,9º ano
9°B,14,2026-08-06,P,real,9º ano
9°B,14,2026-08-07,F,real,9º ano
9°B,14,2026-08-10,F,real,9º ano
9°B,14,2026-08-11,P,real,9º ano
9°B,14,2026-08-12,P,real,9º ano
9°B,14,2026-08-13,F,real,9º ano
9°B,14,2026-08-14,F,real,9º ano
9°B,14,2026-08-17,P,real,9º ano
9°B,14,2026-08-18,F,real,9º ano
9°B,14,2026-08-19,P,real,9º ano
9°B,14,2026-08-20,F,real,9º ano
9°B,14,2026-08-21,P,real,9º ano
9°B,14,2026-08-22,P,real,9º ano
9°B,14,2026-08-24,P,real,9º ano
9°B,14,2026-08-25,F,real,9º ano
9°B,14,2026-08-26,P,real,9º ano
9°B,14,2026-08-27,P,real,9º ano
9°B,14,2026-08-28,P,real,9º ano
9°B,14,2026-08-31,F,real,9º ano
9°B,14,2026-08-01,F,real,9º ano
9°B,15,2026-05-04,P,real,9º ano
9°B,15,2026-05-05,P,real,9º ano
9°B,15,2026-05-06,P,real,9º ano
9°B,15,2026-05-07,P,real,9º ano
9°B,15,2026-05-08,P,real,9º ano
9°B,15,2026-05-11,F,real,9º ano
9°B,15,2026-05-12,P,real,9º ano
9°B,15,2026-05-13,P,real,9º ano
9°B,15,2026-05-14,P,real,9º ano
9°B,15,2026-05-15,P,real,9º ano
9°B,15,2026-05-18,P,real,9º ano
9°B,15,2026-05-19,P,real,9º ano
9°B,15,2026-05-20,F,real,9º ano
9°B,15,2026-05-21,P,real,9º ano
9°B,15,2026-05-22,P,real,9º ano
9°B,15,2026-05-25,F,real,9º ano
9°B,15,2026-05-26,P,real,9º ano
9°B,15,2026-05-27,P,real,9º ano
9°B,15,2026-05-28,P,real,9º ano
9°B,15,2026-05-29,P,real,9º ano
9°B,15,2026-06-01,F,real,9º ano
9°B,15,2026-06-02,P,real,9º ano
9°B,15,2026-06-03,F,real,9º ano
9°B,15,2026-06-08,P,real,9º ano
9°B,15,2026-06-09,P,real,9º ano
9°B,15,2026-06-10,P,real,9º ano
9°B,15,2026-06-11,P,real,9º ano
9°B,15,2026-06-12,F,real,9º ano
9°B,15,2026-06-15,P,real,9º ano
9°B,15,2026-06-16,P,real,9º ano
9°B,15,2026-06-17,F,real,9º ano
9°B,15,2026-06-18,P,real,9º ano
9°B,15,2026-06-19,P,real,9º ano
9°B,15,2026-06-22,F,real,9º ano
9°B,15,2026-06-23,P,real,9º ano
9°B,15,2026-06-24,F,real,9º ano
9°B,15,2026-06-25,P,real,9º ano
9°B,15,2026-06-26,P,real,9º ano
9°B,15,2026-06-29,P,real,9º ano
9°B,15,2026-06-30,P,real,9º ano
9°B,15,2026-07-01,F,real,9º ano
9°B,15,2026-07-02,F,real,9º ano
9°B,15,2026-07-03,P,real,9º ano
9°B,15,2026-07-28,P,real,9º ano
9°B,15,2026-07-29,P,real,9º ano
9°B,15,2026-07-30,F,real,9º ano
9°B,15,2026-07-31,P,real,9º ano
9°B,15,2026-08-03,P,real,9º ano
9°B,15,2026-08-04,P,real,9º ano
9°B,15,2026-08-05,P,real,9º ano
9°B,15,2026-08-06,P,real,9º ano
9°B,15,2026-08-07,F,real,9º ano
9°B,15,2026-08-10,P,real,9º ano
9°B,15,2026-08-11,P,real,9º ano
9°B,15,2026-08-12,P,real,9º ano
9°B,15,2026-08-13,P,real,9º ano
9°B,15,2026-08-14,F,real,9º ano
9°B,15,2026-08-17,P,real,9º ano
9°B,15,2026-08-18,P,real,9º ano
9°B,15,2026-08-19,P,real,9º ano
9°B,15,2026-08-20,P,real,9º ano
9°B,15,2026-08-21,F,real,9º ano
9°B,15,2026-08-22,P,real,9º ano
9°B,15,2026-08-24,P,real,9º ano
9°B,15,2026-08-25,P,real,9º ano
9°B,15,2026-08-26,P,real,9º ano
9°B,15,2026-08-27,P,real,9º ano
9°B,15,2026-08-28,P,real,9º ano
9°B,15,2026-08-31,P,real,9º ano
9°B,15,2026-08-01,P,real,9º ano
9°B,16,2026-05-04,P,real,9º ano
9°B,16,2026-05-05,F,real,9º ano
9°B,16,2026-05-06,P,real,9º ano
9°B,16,2026-05-07,P,real,9º ano
9°B,16,2026-05-08,P,real,9º ano
9°B,16,2026-05-11,P,real,9º ano
9°B,16,2026-05-12,P,real,9º ano
9°B,16,2026-05-13,P,real,9º ano
9°B,16,2026-05-14,P,real,9º ano
9°B,16,2026-05-15,P,real,9º ano
9°B,16,2026-05-18,P,real,9º ano
9°B,16,2026-05-19,P,real,9º ano
9°B,16,2026-05-20,P,real,9º ano
9°B,16,2026-05-21,P,real,9º ano
9°B,16,2026-05-22,P,real,9º ano
9°B,16,2026-05-25,P,real,9º ano
9°B,16,2026-05-26,P,real,9º ano
9°B,16,2026-05-27,P,real,9º ano
9°B,16,2026-05-28,P,real,9º ano
9°B,16,2026-05-29,P,real,9º ano
9°B,16,2026-06-01,P,real,9º ano
9°B,16,2026-06-02,P,real,9º ano
9°B,16,2026-06-03,P,real,9º ano
9°B,16,2026-06-08,P,real,9º ano
9°B,16,2026-06-09,P,real,9º ano
9°B,16,2026-06-10,P,real,9º ano
9°B,16,2026-06-11,P,real,9º ano
9°B,16,2026-06-12,P,real,9º ano
9°B,16,2026-06-15,P,real,9º ano
9°B,16,2026-06-16,F,real,9º ano
9°B,16,2026-06-17,F,real,9º ano
9°B,16,2026-06-18,F,real,9º ano
9°B,16,2026-06-19,F,real,9º ano
9°B,16,2026-06-22,P,real,9º ano
9°B,16,2026-06-23,P,real,9º ano
9°B,16,2026-06-24,F,real,9º ano
9°B,16,2026-06-25,P,real,9º ano
9°B,16,2026-06-26,P,real,9º ano
9°B,16,2026-06-29,P,real,9º ano
9°B,16,2026-06-30,F,real,9º ano
9°B,16,2026-07-01,P,real,9º ano
9°B,16,2026-07-02,F,real,9º ano
9°B,16,2026-07-03,P,real,9º ano
9°B,16,2026-07-28,F,real,9º ano
9°B,16,2026-07-29,P,real,9º ano
9°B,16,2026-07-30,F,real,9º ano
9°B,16,2026-07-31,P,real,9º ano
9°B,16,2026-08-03,P,real,9º ano
9°B,16,2026-08-04,P,real,9º ano
9°B,16,2026-08-05,P,real,9º ano
9°B,16,2026-08-06,P,real,9º ano
9°B,16,2026-08-07,F,real,9º ano
9°B,16,2026-08-10,P,real,9º ano
9°B,16,2026-08-11,P,real,9º ano
9°B,16,2026-08-12,P,real,9º ano
9°B,16,2026-08-13,P,real,9º ano
9°B,16,2026-08-14,P,real,9º ano
9°B,16,2026-08-17,P,real,9º ano
9°B,16,2026-08-18,P,real,9º ano
9°B,16,2026-08-19,P,real,9º ano
9°B,16,2026-08-20,P,real,9º ano
9°B,16,2026-08-21,P,real,9º ano
9°B,16,2026-08-22,P,real,9º ano
9°B,16,2026-08-24,P,real,9º ano
9°B,16,2026-08-25,P,real,9º ano
9°B,16,2026-08-26,P,real,9º ano
9°B,16,2026-08-27,P,real,9º ano
9°B,16,2026-08-28,P,real,9º ano
9°B,16,2026-08-31,F,real,9º ano
9°B,16,2026-08-01,P,real,9º ano
9°B,17,2026-05-04,P,real,9º ano
9°B,17,2026-05-05,P,real,9º ano
9°B,17,2026-05-06,P,real,9º ano
9°B,17,2026-05-07,P,real,9º ano
9°B,17,2026-05-08,P,real,9º ano
9°B,17,2026-05-11,F,real,9º ano
9°B,17,2026-05-12,P,real,9º ano
9°B,17,2026-05-13,P,real,9º ano
9°B,17,2026-05-14,P,real,9º ano
9°B,17,2026-05-15,F,real,9º ano
9°B,17,2026-05-18,P,real,9º ano
9°B,17,2026-05-19,P,real,9º ano
9°B,17,2026-05-20,P,real,9º ano
9°B,17,2026-05-21,P,real,9º ano
9°B,17,2026-05-22,P,real,9º ano
9°B,17,2026-05-25,P,real,9º ano
9°B,17,2026-05-26,P,real,9º ano
9°B,17,2026-05-27,P,real,9º ano
9°B,17,2026-05-28,P,real,9º ano
9°B,17,2026-05-29,P,real,9º ano
9°B,17,2026-06-01,P,real,9º ano
9°B,17,2026-06-02,P,real,9º ano
9°B,17,2026-06-03,P,real,9º ano
9°B,17,2026-06-08,P,real,9º ano
9°B,17,2026-06-09,P,real,9º ano
9°B,17,2026-06-10,F,real,9º ano
9°B,17,2026-06-11,P,real,9º ano
9°B,17,2026-06-12,F,real,9º ano
9°B,17,2026-06-15,P,real,9º ano
9°B,17,2026-06-16,P,real,9º ano
9°B,17,2026-06-17,P,real,9º ano
9°B,17,2026-06-18,F,real,9º ano
9°B,17,2026-06-19,P,real,9º ano
9°B,17,2026-06-22,P,real,9º ano
9°B,17,2026-06-23,P,real,9º ano
9°B,17,2026-06-24,F,real,9º ano
9°B,17,2026-06-25,P,real,9º ano
9°B,17,2026-06-26,P,real,9º ano
9°B,17,2026-06-29,P,real,9º ano
9°B,17,2026-06-30,F,real,9º ano
9°B,17,2026-07-01,F,real,9º ano
9°B,17,2026-07-02,F,real,9º ano
9°B,17,2026-07-03,P,real,9º ano
9°B,17,2026-07-28,F,real,9º ano
9°B,17,2026-07-29,F,real,9º ano
9°B,17,2026-07-30,F,real,9º ano
9°B,17,2026-07-31,F,real,9º ano
9°B,17,2026-08-03,P,real,9º ano
9°B,17,2026-08-04,P,real,9º ano
9°B,17,2026-08-05,P,real,9º ano
9°B,17,2026-08-06,P,real,9º ano
9°B,17,2026-08-07,P,real,9º ano
9°B,17,2026-08-10,F,real,9º ano
9°B,17,2026-08-11,P,real,9º ano
9°B,17,2026-08-12,P,real,9º ano
9°B,17,2026-08-13,P,real,9º ano
9°B,17,2026-08-14,F,real,9º ano
9°B,17,2026-08-17,P,real,9º ano
9°B,17,2026-08-18,F,real,9º ano
9°B,17,2026-08-19,P,real,9º ano
9°B,17,2026-08-20,F,real,9º ano
9°B,17,2026-08-21,P,real,9º ano
9°B,17,2026-08-22,P,real,9º ano
9°B,17,2026-08-24,P,real,9º ano
9°B,17,2026-08-25,P,real,9º ano
9°B,17,2026-08-26,P,real,9º ano
9°B,17,2026-08-27,P,real,9º ano
9°B,17,2026-08-28,P,real,9º ano
9°B,17,2026-08-31,P,real,9º ano
9°B,17,2026-08-01,F,real,9º ano
9°B,18,2026-05-04,P,real,9º ano
9°B,18,2026-05-05,P,real,9º ano
9°B,18,2026-05-06,P,real,9º ano
9°B,18,2026-05-07,P,real,9º ano
9°B,18,2026-05-08,P,real,9º ano
9°B,18,2026-05-11,P,real,9º ano
9°B,18,2026-05-12,P,real,9º ano
9°B,18,2026-05-13,P,real,9º ano
9°B,18,2026-05-14,F,real,9º ano
9°B,18,2026-05-15,F,real,9º ano
9°B,18,2026-05-18,P,real,9º ano
9°B,18,2026-05-19,P,real,9º ano
9°B,18,2026-05-20,P,real,9º ano
9°B,18,2026-05-21,P,real,9º ano
9°B,18,2026-05-22,P,real,9º ano
9°B,18,2026-05-25,P,real,9º ano
9°B,18,2026-05-26,P,real,9º ano
9°B,18,2026-05-27,P,real,9º ano
9°B,18,2026-05-28,F,real,9º ano
9°B,18,2026-05-29,P,real,9º ano
9°B,18,2026-06-01,P,real,9º ano
9°B,18,2026-06-02,P,real,9º ano
9°B,18,2026-06-03,P,real,9º ano
9°B,18,2026-06-08,P,real,9º ano
9°B,18,2026-06-09,P,real,9º ano
9°B,18,2026-06-10,P,real,9º ano
9°B,18,2026-06-11,P,real,9º ano
9°B,18,2026-06-12,P,real,9º ano
9°B,18,2026-06-15,P,real,9º ano
9°B,18,2026-06-16,P,real,9º ano
9°B,18,2026-06-17,P,real,9º ano
9°B,18,2026-06-18,P,real,9º ano
9°B,18,2026-06-19,P,real,9º ano
9°B,18,2026-06-22,P,real,9º ano
9°B,18,2026-06-23,P,real,9º ano
9°B,18,2026-06-24,F,real,9º ano
9°B,18,2026-06-25,P,real,9º ano
9°B,18,2026-06-26,P,real,9º ano
9°B,18,2026-06-29,P,real,9º ano
9°B,18,2026-06-30,F,real,9º ano
9°B,18,2026-07-01,F,real,9º ano
9°B,18,2026-07-02,F,real,9º ano
9°B,18,2026-07-03,P,real,9º ano
9°B,18,2026-07-28,F,real,9º ano
9°B,18,2026-07-29,P,real,9º ano
9°B,18,2026-07-30,P,real,9º ano
9°B,18,2026-07-31,F,real,9º ano
9°B,18,2026-08-03,P,real,9º ano
9°B,18,2026-08-04,P,real,9º ano
9°B,18,2026-08-05,P,real,9º ano
9°B,18,2026-08-06,F,real,9º ano
9°B,18,2026-08-07,F,real,9º ano
9°B,18,2026-08-10,P,real,9º ano
9°B,18,2026-08-11,P,real,9º ano
9°B,18,2026-08-12,P,real,9º ano
9°B,18,2026-08-13,P,real,9º ano
9°B,18,2026-08-14,P,real,9º ano
9°B,18,2026-08-17,P,real,9º ano
9°B,18,2026-08-18,P,real,9º ano
9°B,18,2026-08-19,P,real,9º ano
9°B,18,2026-08-20,P,real,9º ano
9°B,18,2026-08-21,P,real,9º ano
9°B,18,2026-08-22,P,real,9º ano
9°B,18,2026-08-24,P,real,9º ano
9°B,18,2026-08-25,P,real,9º ano
9°B,18,2026-08-26,P,real,9º ano
9°B,18,2026-08-27,P,real,9º ano
9°B,18,2026-08-28,P,real,9º ano
9°B,18,2026-08-31,F,real,9º ano
9°B,18,2026-08-01,P,real,9º ano
9°B,19,2026-05-04,P,real,9º ano
9°B,19,2026-05-05,F,real,9º ano
9°B,19,2026-05-06,P,real,9º ano
9°B,19,2026-05-07,P,real,9º ano
9°B,19,2026-05-08,F,real,9º ano
9°B,19,2026-05-11,P,real,9º ano
9°B,19,2026-05-12,P,real,9º ano
9°B,19,2026-05-13,P,real,9º ano
9°B,19,2026-05-14,F,real,9º ano
9°B,19,2026-05-15,P,real,9º ano
9°B,19,2026-05-18,F,real,9º ano
9°B,19,2026-05-19,P,real,9º ano
9°B,19,2026-05-20,P,real,9º ano
9°B,19,2026-05-21,P,real,9º ano
9°B,19,2026-05-22,F,real,9º ano
9°B,19,2026-05-25,F,real,9º ano
9°B,19,2026-05-26,F,real,9º ano
9°B,19,2026-05-27,F,real,9º ano
9°B,19,2026-05-28,P,real,9º ano
9°B,19,2026-05-29,F,real,9º ano
9°B,19,2026-06-01,F,real,9º ano
9°B,19,2026-06-02,F,real,9º ano
9°B,19,2026-06-03,F,real,9º ano
9°B,19,2026-06-08,P,real,9º ano
9°B,19,2026-06-09,P,real,9º ano
9°B,19,2026-06-10,F,real,9º ano
9°B,19,2026-06-11,P,real,9º ano
9°B,19,2026-06-12,F,real,9º ano
9°B,19,2026-06-15,F,real,9º ano
9°B,19,2026-06-16,P,real,9º ano
9°B,19,2026-06-17,P,real,9º ano
9°B,19,2026-06-18,F,real,9º ano
9°B,19,2026-06-19,P,real,9º ano
9°B,19,2026-06-22,P,real,9º ano
9°B,19,2026-06-23,P,real,9º ano
9°B,19,2026-06-24,F,real,9º ano
9°B,19,2026-06-25,F,real,9º ano
9°B,19,2026-06-26,F,real,9º ano
9°B,19,2026-06-29,F,real,9º ano
9°B,19,2026-06-30,F,real,9º ano
9°B,19,2026-07-01,F,real,9º ano
9°B,19,2026-07-02,F,real,9º ano
9°B,19,2026-07-03,P,real,9º ano
9°B,19,2026-07-28,F,real,9º ano
9°B,19,2026-07-29,F,real,9º ano
9°B,19,2026-07-30,P,real,9º ano
9°B,19,2026-07-31,F,real,9º ano
9°B,19,2026-08-03,P,real,9º ano
9°B,19,2026-08-04,P,real,9º ano
9°B,19,2026-08-05,P,real,9º ano
9°B,19,2026-08-06,P,real,9º ano
9°B,19,2026-08-07,F,real,9º ano
9°B,19,2026-08-10,F,real,9º ano
9°B,19,2026-08-11,F,real,9º ano
9°B,19,2026-08-12,P,real,9º ano
9°B,19,2026-08-13,F,real,9º ano
9°B,19,2026-08-14,F,real,9º ano
9°B,19,2026-08-17,P,real,9º ano
9°B,19,2026-08-18,P,real,9º ano
9°B,19,2026-08-19,P,real,9º ano
9°B,19,2026-08-20,F,real,9º ano
9°B,19,2026-08-21,P,real,9º ano
9°B,19,2026-08-22,P,real,9º ano
9°B,19,2026-08-24,P,real,9º ano
9°B,19,2026-08-25,F,real,9º ano
9°B,19,2026-08-26,P,real,9º ano
9°B,19,2026-08-27,P,real,9º ano
9°B,19,2026-08-28,F,real,9º ano
9°B,19,2026-08-31,F,real,9º ano
9°B,19,2026-08-01,P,real,9º ano
9°B,20,2026-05-04,P,real,9º ano
9°B,20,2026-05-05,P,real,9º ano
9°B,20,2026-05-06,P,real,9º ano
9°B,20,2026-05-07,F,real,9º ano
9°B,20,2026-05-08,F,real,9º ano
9°B,20,2026-05-11,P,real,9º ano
9°B,20,2026-05-12,P,real,9º ano
9°B,20,2026-05-13,P,real,9º ano
9°B,20,2026-05-14,F,real,9º ano
9°B,20,2026-05-15,F,real,9º ano
9°B,20,2026-05-18,P,real,9º ano
9°B,20,2026-05-19,P,real,9º ano
9°B,20,2026-05-20,F,real,9º ano
9°B,20,2026-05-21,P,real,9º ano
9°B,20,2026-05-22,F,real,9º ano
9°B,20,2026-05-25,F,real,9º ano
9°B,20,2026-05-26,P,real,9º ano
9°B,20,2026-05-27,F,real,9º ano
9°B,20,2026-05-28,P,real,9º ano
9°B,20,2026-05-29,F,real,9º ano
9°B,20,2026-06-01,F,real,9º ano
9°B,20,2026-06-02,P,real,9º ano
9°B,20,2026-06-03,F,real,9º ano
9°B,20,2026-06-08,P,real,9º ano
9°B,20,2026-06-09,P,real,9º ano
9°B,20,2026-06-10,F,real,9º ano
9°B,20,2026-06-11,P,real,9º ano
9°B,20,2026-06-12,P,real,9º ano
9°B,20,2026-06-15,P,real,9º ano
9°B,20,2026-06-16,P,real,9º ano
9°B,20,2026-06-17,P,real,9º ano
9°B,20,2026-06-18,P,real,9º ano
9°B,20,2026-06-19,P,real,9º ano
9°B,20,2026-06-22,P,real,9º ano
9°B,20,2026-06-23,P,real,9º ano
9°B,20,2026-06-24,F,real,9º ano
9°B,20,2026-06-25,P,real,9º ano
9°B,20,2026-06-26,F,real,9º ano
9°B,20,2026-06-29,P,real,9º ano
9°B,20,2026-06-30,P,real,9º ano
9°B,20,2026-07-01,P,real,9º ano
9°B,20,2026-07-02,F,real,9º ano
9°B,20,2026-07-03,P,real,9º ano
9°B,20,2026-07-28,P,real,9º ano
9°B,20,2026-07-29,P,real,9º ano
9°B,20,2026-07-30,F,real,9º ano
9°B,20,2026-07-31,F,real,9º ano
9°B,20,2026-08-03,P,real,9º ano
9°B,20,2026-08-04,P,real,9º ano
9°B,20,2026-08-05,P,real,9º ano
9°B,20,2026-08-06,P,real,9º ano
9°B,20,2026-08-07,F,real,9º ano
9°B,20,2026-08-10,P,real,9º ano
9°B,20,2026-08-11,F,real,9º ano
9°B,20,2026-08-12,P,real,9º ano
9°B,20,2026-08-13,F,real,9º ano
9°B,20,2026-08-14,P,real,9º ano
9°B,20,2026-08-17,P,real,9º ano
9°B,20,2026-08-18,F,real,9º ano
9°B,20,2026-08-19,P,real,9º ano
9°B,20,2026-08-20,P,real,9º ano
9°B,20,2026-08-21,F,real,9º ano
9°B,20,2026-08-22,P,real,9º ano
9°B,20,2026-08-24,P,real,9º ano
9°B,20,2026-08-25,F,real,9º ano
9°B,20,2026-08-26,P,real,9º ano
9°B,20,2026-08-27,P,real,9º ano
9°B,20,2026-08-28,F,real,9º ano
9°B,20,2026-08-31,P,real,9º ano
9°B,20,2026-08-01,P,real,9º ano
9°B,21,2026-05-04,P,real,9º ano
9°B,21,2026-05-05,P,real,9º ano
9°B,21,2026-05-06,P,real,9º ano
9°B,21,2026-05-07,P,real,9º ano
9°B,21,2026-05-08,P,real,9º ano
9°B,21,2026-05-11,F,real,9º ano
9°B,21,2026-05-12,P,real,9º ano
9°B,21,2026-05-13,P,real,9º ano
9°B,21,2026-05-14,P,real,9º ano
9°B,21,2026-05-15,P,real,9º ano
9°B,21,2026-05-18,F,real,9º ano
9°B,21,2026-05-19,P,real,9º ano
9°B,21,2026-05-20,P,real,9º ano
9°B,21,2026-05-21,P,real,9º ano
9°B,21,2026-05-22,P,real,9º ano
9°B,21,2026-05-25,P,real,9º ano
9°B,21,2026-05-26,P,real,9º ano
9°B,21,2026-05-27,P,real,9º ano
9°B,21,2026-05-28,P,real,9º ano
9°B,21,2026-05-29,P,real,9º ano
9°B,21,2026-06-01,P,real,9º ano
9°B,21,2026-06-02,P,real,9º ano
9°B,21,2026-06-03,F,real,9º ano
9°B,21,2026-06-08,F,real,9º ano
9°B,21,2026-06-09,P,real,9º ano
9°B,21,2026-06-10,P,real,9º ano
9°B,21,2026-06-11,P,real,9º ano
9°B,21,2026-06-12,P,real,9º ano
9°B,21,2026-06-15,P,real,9º ano
9°B,21,2026-06-16,P,real,9º ano
9°B,21,2026-06-17,F,real,9º ano
9°B,21,2026-06-18,P,real,9º ano
9°B,21,2026-06-19,P,real,9º ano
9°B,21,2026-06-22,P,real,9º ano
9°B,21,2026-06-23,P,real,9º ano
9°B,21,2026-06-24,P,real,9º ano
9°B,21,2026-06-25,P,real,9º ano
9°B,21,2026-06-26,F,real,9º ano
