turma,aluno_numero,data,status
9°A,16,2026-08-21,P
9°A,16,2026-08-22,P
9°A,16,2026-08-24,P
9°A,16,2026-08-25,P
9°A,16,2026-08-26,F
9°A,16,2026-08-27,P
9°A,16,2026-08-28,P
9°A,16,2026-08-31,F
9°A,16,2026-08-01,P
9°A,17,2026-05-04,F
9°A,17,2026-05-05,P
9°A,17,2026-05-06,P
9°A,17,2026-05-07,P
9°A,17,2026-05-08,P
9°A,17,2026-05-11,P
9°A,17,2026-05-12,P
9°A,17,2026-05-13,P
9°A,17,2026-05-14,P
9°A,17,2026-05-15,P
9°A,17,2026-05-18,P
9°A,17,2026-05-19,F
9°A,17,2026-05-20,P
9°A,17,2026-05-21,P
9°A,17,2026-05-22,P
9°A,17,2026-05-25,P
9°A,17,2026-05-26,P
9°A,17,2026-05-27,P
9°A,17,2026-05-28,P
9°A,17,2026-05-29,F
9°A,17,2026-06-01,P
9°A,17,2026-06-02,P
9°A,17,2026-06-03,P
9°A,17,2026-06-08,P
9°A,17,2026-06-09,P
9°A,17,2026-06-10,P
9°A,17,2026-06-11,P
9°A,17,2026-06-12,P
9°A,17,2026-06-15,P
9°A,17,2026-06-16,P
9°A,17,2026-06-17,P
9°A,17,2026-06-18,P
9°A,17,2026-06-19,P
9°A,17,2026-06-22,P
9°A,17,2026-06-23,P
9°A,17,2026-06-24,P
9°A,17,2026-06-25,P
9°A,17,2026-06-26,F
9°A,17,2026-06-29,P
9°A,17,2026-06-30,P
9°A,17,2026-07-01,P
9°A,17,2026-07-02,P
9°A,17,2026-07-03,P
9°A,17,2026-07-28,F
9°A,17,2026-07-29,P
9°A,17,2026-07-30,P
9°A,17,2026-07-31,P
9°A,17,2026-08-03,P
9°A,17,2026-08-04,P
9°A,17,2026-08-05,P
9°A,17,2026-08-06,F
9°A,17,2026-08-07,F
9°A,17,2026-08-10,P
9°A,17,2026-08-11,F
9°A,17,2026-08-12,P
9°A,17,2026-08-13,P
9°A,17,2026-08-14,P
9°A,17,2026-08-17,P
9°A,17,2026-08-18,P
9°A,17,2026-08-19,P
9°A,17,2026-08-20,P
9°A,17,2026-08-21,P
9°A,17,2026-08-22,P
9°A,17,2026-08-24,P
9°A,17,2026-08-25,P
9°A,17,2026-08-26,F
9°A,17,2026-08-27,P
9°A,17,2026-08-28,F
9°A,17,2026-08-31,P
9°A,17,2026-08-01,F
9°A,18,2026-05-04,F
9°A,18,2026-05-05,P
9°A,18,2026-05-06,P
9°A,18,2026-05-07,P
9°A,18,2026-05-08,P
9°A,18,2026-05-11,P
9°A,18,2026-05-12,P
9°A,18,2026-05-13,P
9°A,18,2026-05-14,P
9°A,18,2026-05-15,P
9°A,18,2026-05-18,P
9°A,18,2026-05-19,P
9°A,18,2026-05-20,P
9°A,18,2026-05-21,P
9°A,18,2026-05-22,P
9°A,18,2026-05-25,P
9°A,18,2026-05-26,P
9°A,18,2026-05-27,P
9°A,18,2026-05-28,P
9°A,18,2026-05-29,P
9°A,18,2026-06-01,P
9°A,18,2026-06-02,P
9°A,18,2026-06-03,P
9°A,18,2026-06-08,P
9°A,18,2026-06-09,P
9°A,18,2026-06-10,P
9°A,18,2026-06-11,P
9°A,18,2026-06-12,P
9°A,18,2026-06-15,F
9°A,18,2026-06-16,P
9°A,18,2026-06-17,P
9°A,18,2026-06-18,P
9°A,18,2026-06-19,P
9°A,18,2026-06-22,P
9°A,18,2026-06-23,P
9°A,18,2026-06-24,P
9°A,18,2026-06-25,P
9°A,18,2026-06-26,P
9°A,18,2026-06-29,F
9°A,18,2026-06-30,P
9°A,18,2026-07-01,P
9°A,18,2026-07-02,P
9°A,18,2026-07-03,P
9°A,18,2026-07-28,P
9°A,18,2026-07-29,P
9°A,18,2026-07-30,P
9°A,18,2026-07-31,P
9°A,18,2026-08-03,P
9°A,18,2026-08-04,F
9°A,18,2026-08-05,P
9°A,18,2026-08-06,P
9°A,18,2026-08-07,P
9°A,18,2026-08-10,F
9°A,18,2026-08-11,P
9°A,18,2026-08-12,P
9°A,18,2026-08-13,P
9°A,18,2026-08-14,P
9°A,18,2026-08-17,P
9°A,18,2026-08-18,P
9°A,18,2026-08-19,P
9°A,18,2026-08-20,P
9°A,18,2026-08-21,P
9°A,18,2026-08-22,P
9°A,18,2026-08-24,F
9°A,18,2026-08-25,P
9°A,18,2026-08-26,P
9°A,18,2026-08-27,P
9°A,18,2026-08-28,F
9°A,18,2026-08-31,P
9°A,18,2026-08-01,P
9°A,19,2026-05-04,F
9°A,19,2026-05-05,P
9°A,19,2026-05-06,P
9°A,19,2026-05-07,P
9°A,19,2026-05-08,P
9°A,19,2026-05-11,P
9°A,19,2026-05-12,P
9°A,19,2026-05-13,P
9°A,19,2026-05-14,P
9°A,19,2026-05-15,P
9°A,19,2026-05-18,P
9°A,19,2026-05-19,P
9°A,19,2026-05-20,F
9°A,19,2026-05-21,P
9°A,19,2026-05-22,P
9°A,19,2026-05-25,P
9°A,19,2026-05-26,P
9°A,19,2026-05-27,F
9°A,19,2026-05-28,P
9°A,19,2026-05-29,P
9°A,19,2026-06-01,P
9°A,19,2026-06-02,F
9°A,19,2026-06-03,P
9°A,19,2026-06-08,F
9°A,19,2026-06-09,F
9°A,19,2026-06-10,P
9°A,19,2026-06-11,P
9°A,19,2026-06-12,P
9°A,19,2026-06-15,P
9°A,19,2026-06-16,P
9°A,19,2026-06-17,F
9°A,19,2026-06-18,F
9°A,19,2026-06-19,F
9°A,19,2026-06-22,P
9°A,19,2026-06-23,F
9°A,19,2026-06-24,F
9°A,19,2026-06-25,F
9°A,19,2026-06-26,P
9°A,19,2026-06-29,P
9°A,19,2026-06-30,F
9°A,19,2026-07-01,F
9°A,19,2026-07-02,P
9°A,19,2026-07-03,P
9°A,19,2026-07-28,P
9°A,19,2026-07-29,P
9°A,19,2026-07-30,P
9°A,19,2026-07-31,P
9°A,19,2026-08-03,P
9°A,19,2026-08-04,P
9°A,19,2026-08-05,P
9°A,19,2026-08-06,P
9°A,19,2026-08-07,F
9°A,19,2026-08-10,P
9°A,19,2026-08-11,P
9°A,19,2026-08-12,P
9°A,19,2026-08-13,P
9°A,19,2026-08-14,P
9°A,19,2026-08-17,P
9°A,19,2026-08-18,P
9°A,19,2026-08-19,P
9°A,19,2026-08-20,P
9°A,19,2026-08-21,P
9°A,19,2026-08-22,P
9°A,19,2026-08-24,P
9°A,19,2026-08-25,P
9°A,19,2026-08-26,F
9°A,19,2026-08-27,P
9°A,19,2026-08-28,F
9°A,19,2026-08-31,F
9°A,19,2026-08-01,F
9°A,20,2026-05-04,F
9°A,20,2026-05-05,P
9°A,20,2026-05-06,P
9°A,20,2026-05-07,P
9°A,20,2026-05-08,P
9°A,20,2026-05-11,P
9°A,20,2026-05-12,P
9°A,20,2026-05-13,P
9°A,20,2026-05-14,P
9°A,20,2026-05-15,F
9°A,20,2026-05-18,P
9°A,20,2026-05-19,P
9°A,20,2026-05-20,P
9°A,20,2026-05-21,P
9°A,20,2026-05-22,F
9°A,20,2026-05-25,F
9°A,20,2026-05-26,F
9°A,20,2026-05-27,F
9°A,20,2026-05-28,F
9°A,20,2026-05-29,F
9°A,20,2026-06-01,P
9°A,20,2026-06-02,P
9°A,20,2026-06-03,P
9°A,20,2026-06-08,P
9°A,20,2026-06-09,P
9°A,20,2026-06-10,P
9°A,20,2026-06-11,P
9°A,20,2026-06-12,P
9°A,20,2026-06-15,P
9°A,20,2026-06-16,P
9°A,20,2026-06-17,P
9°A,20,2026-06-18,P
9°A,20,2026-06-19,P
9°A,20,2026-06-22,P
9°A,20,2026-06-23,P
9°A,20,2026-06-24,P
9°A,20,2026-06-25,P
9°A,20,2026-06-26,P
9°A,20,2026-06-29,P
9°A,20,2026-06-30,P
9°A,20,2026-07-01,P
9°A,20,2026-07-02,P
9°A,20,2026-07-03,P
9°A,20,2026-07-28,P
9°A,20,2026-07-29,P
9°A,20,2026-07-30,P
9°A,20,2026-07-31,P
9°A,20,2026-08-03,P
9°A,20,2026-08-04,P
9°A,20,2026-08-05,P
9°A,20,2026-08-06,F
9°A,20,2026-08-07,P
9°A,20,2026-08-10,P
9°A,20,2026-08-11,P
9°A,20,2026-08-12,P
9°A,20,2026-08-13,P
9°A,20,2026-08-14,P
9°A,20,2026-08-17,P
9°A,20,2026-08-18,P
9°A,20,2026-08-19,P
9°A,20,2026-08-20,P
9°A,20,2026-08-21,P
9°A,20,2026-08-22,P
9°A,20,2026-08-24,P
9°A,20,2026-08-25,P
9°A,20,2026-08-26,F
9°A,20,2026-08-27,P
9°A,20,2026-08-28,F
9°A,20,2026-08-31,P
9°A,20,2026-08-01,P
9°A,21,2026-05-04,F
9°A,21,2026-05-05,P
9°A,21,2026-05-06,P
9°A,21,2026-05-07,P
9°A,21,2026-05-08,P
9°A,21,2026-05-11,P
9°A,21,2026-05-12,P
9°A,21,2026-05-13,P
9°A,21,2026-05-14,P
9°A,21,2026-05-15,F
9°A,21,2026-05-18,P
9°A,21,2026-05-19,F
9°A,21,2026-05-20,P
9°A,21,2026-05-21,P
9°A,21,2026-05-22,F
9°A,21,2026-05-25,P
9°A,21,2026-05-26,P
9°A,21,2026-05-27,F
9°A,21,2026-05-28,P
9°A,21,2026-05-29,F
9°A,21,2026-06-01,P
9°A,21,2026-06-02,P
9°A,21,2026-06-03,F
9°A,21,2026-06-08,P
9°A,21,2026-06-09,F
9°A,21,2026-06-10,P
9°A,21,2026-06-11,P
9°A,21,2026-06-12,F
9°A,21,2026-06-15,F
9°A,21,2026-06-16,P
9°A,21,2026-06-17,P
9°A,21,2026-06-18,F
9°A,21,2026-06-19,P
9°A,21,2026-06-22,P
9°A,21,2026-06-23,P
9°A,21,2026-06-24,F
9°A,21,2026-06-25,P
9°A,21,2026-06-26,F
9°A,21,2026-06-29,F
9°A,21,2026-06-30,P
9°A,21,2026-07-01,F
9°A,21,2026-07-02,P
9°A,21,2026-07-03,P
9°A,21,2026-07-28,P
9°A,21,2026-07-29,P
9°A,21,2026-07-30,F
9°A,21,2026-07-31,F
9°A,21,2026-08-03,P
9°A,21,2026-08-04,P
9°A,21,2026-08-05,F
9°A,21,2026-08-06,P
9°A,21,2026-08-07,F
9°A,21,2026-08-10,F
9°A,21,2026-08-11,P
9°A,21,2026-08-12,P
9°A,21,2026-08-13,P
9°A,21,2026-08-14,F
9°A,21,2026-08-17,P
9°A,21,2026-08-18,P
9°A,21,2026-08-19,P
9°A,21,2026-08-20,F
9°A,21,2026-08-21,F
9°A,21,2026-08-22,P
9°A,21,2026-08-24,P
9°A,21,2026-08-25,P
9°A,21,2026-08-26,P
9°A,21,2026-08-27,P
9°A,21,2026-08-28,F
9°A,21,2026-08-31,F
9°A,21,2026-08-01,P
9°A,22,2026-05-04,F
9°A,22,2026-05-05,F
9°A,22,2026-05-06,P
9°A,22,2026-05-07,P
9°A,22,2026-05-08,F
9°A,22,2026-05-11,P
9°A,22,2026-05-12,P
9°A,22,2026-05-13,F
9°A,22,2026-05-14,P
9°A,22,2026-05-15,P
9°A,22,2026-05-18,P
9°A,22,2026-05-19,F
9°A,22,2026-05-20,P
9°A,22,2026-05-21,P
9°A,22,2026-05-22,F
9°A,22,2026-05-25,F
9°A,22,2026-05-26,P
9°A,22,2026-05-27,P
9°A,22,2026-05-28,F
9°A,22,2026-05-29,P
9°A,22,2026-06-01,P
9°A,22,2026-06-02,P
9°A,22,2026-06-03,F
9°A,22,2026-06-08,P
9°A,22,2026-06-09,F
9°A,22,2026-06-10,P
9°A,22,2026-06-11,P
9°A,22,2026-06-12,F
9°A,22,2026-06-15,F
9°A,22,2026-06-16,P
9°A,22,2026-06-17,F
9°A,22,2026-06-18,P
9°A,22,2026-06-19,P
9°A,22,2026-06-22,P
9°A,22,2026-06-23,P
9°A,22,2026-06-24,F
9°A,22,2026-06-25,P
9°A,22,2026-06-26,F
9°A,22,2026-06-29,F
9°A,22,2026-06-30,F
9°A,22,2026-07-01,F
9°A,22,2026-07-02,P
9°A,22,2026-07-03,P
9°A,22,2026-07-28,F
9°A,22,2026-07-29,P
9°A,22,2026-07-30,P
9°A,22,2026-07-31,F
9°A,22,2026-08-03,F
9°A,22,2026-08-04,P
9°A,22,2026-08-05,F
9°A,22,2026-08-06,P
9°A,22,2026-08-07,F
9°A,22,2026-08-10,F
9°A,22,2026-08-11,P
9°A,22,2026-08-12,F
9°A,22,2026-08-13,F
9°A,22,2026-08-14,F
9°A,22,2026-08-17,P
9°A,22,2026-08-18,P
9°A,22,2026-08-19,F
9°A,22,2026-08-20,F
9°A,22,2026-08-21,P
9°A,22,2026-08-22,P
9°A,22,2026-08-24,F
9°A,22,2026-08-25,P
9°A,22,2026-08-26,F
9°A,22,2026-08-27,P
9°A,22,2026-08-28,F
9°A,22,2026-08-31,F
9°A,22,2026-08-01,F
9°A,23,2026-05-04,F
9°A,23,2026-05-05,P
9°A,23,2026-05-06,P
9°A,23,2026-05-07,P
9°A,23,2026-05-08,P
9°A,23,2026-05-11,P
9°A,23,2026-05-12,P
9°A,23,2026-05-13,P
9°A,23,2026-05-14,P
9°A,23,2026-05-15,P
9°A,23,2026-05-18,P
9°A,23,2026-05-19,P
9°A,23,2026-05-20,P
9°A,23,2026-05-21,P
9°A,23,2026-05-22,P
9°A,23,2026-05-25,P
9°A,23,2026-05-26,P
9°A,23,2026-05-27,F
9°A,23,2026-05-28,P
9°A,23,2026-05-29,P
9°A,23,2026-06-01,P
9°A,23,2026-06-02,P
9°A,23,2026-06-03,P
9°A,23,2026-06-08,P
9°A,23,2026-06-09,P
9°A,23,2026-06-10,P
9°A,23,2026-06-11,P
9°A,23,2026-06-12,P
9°A,23,2026-06-15,F
9°A,23,2026-06-16,F
9°A,23,2026-06-17,P
9°A,23,2026-06-18,P
9°A,23,2026-06-19,P
9°A,23,2026-06-22,P
9°A,23,2026-06-23,P
9°A,23,2026-06-24,P
9°A,23,2026-06-25,P
9°A,23,2026-06-26,P
9°A,23,2026-06-29,P
9°A,23,2026-06-30,P
9°A,23,2026-07-01,P
9°A,23,2026-07-02,P
9°A,23,2026-07-03,P
9°A,23,2026-07-28,P
9°A,23,2026-07-29,P
9°A,23,2026-07-30,P
9°A,23,2026-07-31,P
9°A,23,2026-08-03,P
9°A,23,2026-08-04,P
9°A,23,2026-08-05,P
9°A,23,2026-08-06,P
9°A,23,2026-08-07,F
9°A,23,2026-08-10,P
9°A,23,2026-08-11,P
9°A,23,2026-08-12,P
9°A,23,2026-08-13,P
9°A,23,2026-08-14,P
9°A,23,2026-08-17,P
9°A,23,2026-08-18,P
9°A,23,2026-08-19,P
9°A,23,2026-08-20,P
9°A,23,2026-08-21,P
9°A,23,2026-08-22,P
9°A,23,2026-08-24,P
9°A,23,2026-08-25,F
9°A,23,2026-08-26,P
9°A,23,2026-08-27,P
9°A,23,2026-08-28,P
9°A,23,2026-08-31,P
9°A,23,2026-08-01,P
9°A,24,2026-05-04,P
9°A,24,2026-05-05,F
9°A,24,2026-05-06,P
9°A,24,2026-05-07,P
9°A,24,2026-05-08,P
9°A,24,2026-05-11,P
9°A,24,2026-05-12,P
9°A,24,2026-05-13,P
9°A,24,2026-05-14,P
9°A,24,2026-05-15,P
9°A,24,2026-05-18,P
9°A,24,2026-05-19,P
9°A,24,2026-05-20,P
9°A,24,2026-05-21,P
9°A,24,2026-05-22,P
9°A,24,2026-05-25,P
9°A,24,2026-05-26,P
9°A,24,2026-05-27,P
9°A,24,2026-05-28,P
9°A,24,2026-05-29,P
9°A,24,2026-06-01,P
9°A,24,2026-06-02,P
9°A,24,2026-06-03,P
9°A,24,2026-06-08,P
9°A,24,2026-06-09,P
9°A,24,2026-06-10,P
9°A,24,2026-06-11,P
9°A,24,2026-06-12,P
9°A,24,2026-06-15,P
9°A,24,2026-06-16,F
9°A,24,2026-06-17,P
9°A,24,2026-06-18,P
9°A,24,2026-06-19,P
9°A,24,2026-06-22,P
9°A,24,2026-06-23,P
9°A,24,2026-06-24,F
9°A,24,2026-06-25,P
9°A,24,2026-06-26,P
9°A,24,2026-06-29,P
9°A,24,2026-06-30,F
9°A,24,2026-07-01,P
9°A,24,2026-07-02,P
9°A,24,2026-07-03,P
9°A,24,2026-07-28,P
9°A,24,2026-07-29,P
9°A,24,2026-07-30,P
9°A,24,2026-07-31,P
9°A,24,2026-08-03,P
9°A,24,2026-08-04,P
9°A,24,2026-08-05,P
9°A,24,2026-08-06,P
9°A,24,2026-08-07,F
9°A,24,2026-08-10,P
9°A,24,2026-08-11,P
9°A,24,2026-08-12,P
9°A,24,2026-08-13,P
9°A,24,2026-08-14,P
9°A,24,2026-08-17,P
9°A,24,2026-08-18,P
9°A,24,2026-08-19,P
9°A,24,2026-08-20,P
9°A,24,2026-08-21,P
9°A,24,2026-08-22,P
9°A,24,2026-08-24,P
9°A,24,2026-08-25,P
9°A,24,2026-08-26,F
9°A,24,2026-08-27,P
9°A,24,2026-08-28,F
9°A,24,2026-08-31,P
9°A,24,2026-08-01,P
9°A,25,2026-05-04,F
9°A,25,2026-05-05,P
9°A,25,2026-05-06,P
9°A,25,2026-05-07,P
9°A,25,2026-05-08,P
9°A,25,2026-05-11,P
9°A,25,2026-05-12,P
9°A,25,2026-05-13,P
9°A,25,2026-05-14,P
9°A,25,2026-05-15,P
9°A,25,2026-05-18,P
9°A,25,2026-05-19,F
9°A,25,2026-05-20,P
9°A,25,2026-05-21,P
9°A,25,2026-05-22,F
9°A,25,2026-05-25,F
9°A,25,2026-05-26,P
9°A,25,2026-05-27,P
9°A,25,2026-05-28,P
9°A,25,2026-05-29,F
9°A,25,2026-06-01,P
9°A,25,2026-06-02,P
9°A,25,2026-06-03,F
9°A,25,2026-06-08,P
9°A,25,2026-06-09,F
9°A,25,2026-06-10,P
9°A,25,2026-06-11,P
9°A,25,2026-06-12,F
9°A,25,2026-06-15,F
9°A,25,2026-06-16,P
9°A,25,2026-06-17,F
9°A,25,2026-06-18,P
9°A,25,2026-06-19,P
9°A,25,2026-06-22,P
9°A,25,2026-06-23,P
9°A,25,2026-06-24,F
9°A,25,2026-06-25,P
9°A,25,2026-06-26,F
9°A,25,2026-06-29,P
9°A,25,2026-06-30,P
9°A,25,2026-07-01,F
9°A,25,2026-07-02,P
9°A,25,2026-07-03,P
9°A,25,2026-07-28,F
9°A,25,2026-07-29,P
9°A,25,2026-07-30,P
9°A,25,2026-07-31,F
9°A,25,2026-08-03,P
9°A,25,2026-08-04,P
9°A,25,2026-08-05,P
9°A,25,2026-08-06,F
9°A,25,2026-08-07,F
9°A,25,2026-08-10,P
9°A,25,2026-08-11,P
9°A,25,2026-08-12,P
9°A,25,2026-08-13,P
9°A,25,2026-08-14,F
9°A,25,2026-08-17,P
9°A,25,2026-08-18,P
9°A,25,2026-08-19,P
9°A,25,2026-08-20,F
9°A,25,2026-08-21,P
9°A,25,2026-08-22,P
9°A,25,2026-08-24,P
9°A,25,2026-08-25,P
9°A,25,2026-08-26,P
9°A,25,2026-08-27,P
9°A,25,2026-08-28,P
9°A,25,2026-08-31,P
9°A,25,2026-08-01,P
9°A,26,2026-05-04,F
9°A,26,2026-05-05,F
9°A,26,2026-05-06,P
9°A,26,2026-05-07,P
9°A,26,2026-05-08,F
9°A,26,2026-05-11,F
9°A,26,2026-05-12,P
9°A,26,2026-05-13,P
9°A,26,2026-05-14,F
9°A,26,2026-05-15,P
9°A,26,2026-05-18,P
9°A,26,2026-05-19,P
9°A,26,2026-05-20,P
9°A,26,2026-05-21,P
9°A,26,2026-05-22,P
9°A,26,2026-05-25,P
9°A,26,2026-05-26,P
9°A,26,2026-05-27,P
9°A,26,2026-05-28,P
9°A,26,2026-05-29,P
9°A,26,2026-06-01,F
9°A,26,2026-06-02,P
9°A,26,2026-06-03,P
9°A,26,2026-06-08,P
9°A,26,2026-06-09,P
9°A,26,2026-06-10,P
9°A,26,2026-06-11,P
9°A,26,2026-06-12,P
9°A,26,2026-06-15,F
9°A,26,2026-06-16,P
9°A,26,2026-06-17,P
9°A,26,2026-06-18,P
9°A,26,2026-06-19,P
9°A,26,2026-06-22,P
9°A,26,2026-06-23,P
9°A,26,2026-06-24,F
9°A,26,2026-06-25,P
9°A,26,2026-06-26,P
9°A,26,2026-06-29,F
9°A,26,2026-06-30,F
9°A,26,2026-07-01,F
9°A,26,2026-07-02,P
9°A,26,2026-07-03,P
9°A,26,2026-07-28,P
9°A,26,2026-07-29,P
9°A,26,2026-07-30,P
9°A,26,2026-07-31,F
9°A,26,2026-08-03,P
9°A,26,2026-08-04,P
9°A,26,2026-08-05,P
9°A,26,2026-08-06,P
9°A,26,2026-08-07,F
9°A,26,2026-08-10,P
9°A,26,2026-08-11,F
9°A,26,2026-08-12,P
9°A,26,2026-08-13,P
9°A,26,2026-08-14,P
9°A,26,2026-08-17,F
9°A,26,2026-08-18,P
9°A,26,2026-08-19,P
9°A,26,2026-08-20,P
9°A,26,2026-08-21,P
9°A,26,2026-08-22,P
9°A,26,2026-08-24,P
9°A,26,2026-08-25,P
9°A,26,2026-08-26,F
9°A,26,2026-08-27,P
9°A,26,2026-08-28,F
9°A,26,2026-08-31,P
9°A,26,2026-08-01,P
9°A,27,2026-05-04,P
9°A,27,2026-05-05,F
9°A,27,2026-05-06,P
9°A,27,2026-05-07,P
9°A,27,2026-05-08,F
9°A,27,2026-05-11,P
9°A,27,2026-05-12,P
9°A,27,2026-05-13,P
9°A,27,2026-05-14,P
9°A,27,2026-05-15,F
9°A,27,2026-05-18,P
9°A,27,2026-05-19,F
9°A,27,2026-05-20,P
9°A,27,2026-05-21,P
9°A,27,2026-05-22,P
9°A,27,2026-05-25,P
9°A,27,2026-05-26,P
9°A,27,2026-05-27,P
9°A,27,2026-05-28,P
9°A,27,2026-05-29,P
9°A,27,2026-06-01,P
9°A,27,2026-06-02,P
9°A,27,2026-06-03,F
9°A,27,2026-06-08,P
9°A,27,2026-06-09,P
9°A,27,2026-06-10,P
9°A,27,2026-06-11,P
9°A,27,2026-06-12,P
9°A,27,2026-06-15,P
9°A,27,2026-06-16,F
9°A,27,2026-06-17,P
9°A,27,2026-06-18,P
9°A,27,2026-06-19,F
9°A,27,2026-06-22,F
9°A,27,2026-06-23,F
9°A,27,2026-06-24,P
9°A,27,2026-06-25,P
9°A,27,2026-06-26,P
9°A,27,2026-06-29,F
9°A,27,2026-06-30,P
9°A,27,2026-07-01,P
9°A,27,2026-07-02,P
9°A,27,2026-07-03,P
9°A,27,2026-07-28,P
9°A,27,2026-07-29,P
9°A,27,2026-07-30,P
9°A,27,2026-07-31,P
9°A,27,2026-08-03,F
9°A,27,2026-08-04,P
9°A,27,2026-08-05,P
9°A,27,2026-08-06,P
9°A,27,2026-08-07,F
9°A,27,2026-08-10,P
9°A,27,2026-08-11,F
9°A,27,2026-08-12,P
9°A,27,2026-08-13,F
9°A,27,2026-08-14,P
9°A,27,2026-08-17,P
9°A,27,2026-08-18,P
9°A,27,2026-08-19,P
9°A,27,2026-08-20,P
9°A,27,2026-08-21,P
9°A,27,2026-08-22,P
9°A,27,2026-08-24,P
9°A,27,2026-08-25,P
9°A,27,2026-08-26,F
9°A,27,2026-08-27,P
9°A,27,2026-08-28,F
9°A,27,2026-08-31,F
9°A,27,2026-08-01,P
9°A,28,2026-05-04,F
9°A,28,2026-05-05,P
9°A,28,2026-05-06,P
9°A,28,2026-05-07,P
9°A,28,2026-05-08,P
9°A,28,2026-05-11,P
9°A,28,2026-05-12,P
9°A,28,2026-05-13,P
9°A,28,2026-05-14,P
9°A,28,2026-05-15,F
9°A,28,2026-05-18,P
9°A,28,2026-05-19,P
9°A,28,2026-05-20,P
9°A,28,2026-05-21,P
9°A,28,2026-05-22,P
9°A,28,2026-05-25,P
9°A,28,2026-05-26,F
9°A,28,2026-05-27,P
9°A,28,2026-05-28,P
9°A,28,2026-05-29,P
9°A,28,2026-06-01,F
9°A,28,2026-06-02,P
9°A,28,2026-06-03,P
9°A,28,2026-06-08,P
9°A,28,2026-06-09,P
9°A,28,2026-06-10,P
9°A,28,2026-06-11,P
9°A,28,2026-06-12,P
9°A,28,2026-06-15,F
9°A,28,2026-06-16,P
9°A,28,2026-06-17,P
9°A,28,2026-06-18,P
9°A,28,2026-06-19,P
9°A,28,2026-06-22,P
9°A,28,2026-06-23,P
9°A,28,2026-06-24,P
9°A,28,2026-06-25,P
9°A,28,2026-06-26,F
9°A,28,2026-06-29,F
9°A,28,2026-06-30,P
9°A,28,2026-07-01,P
9°A,28,2026-07-02,P
9°A,28,2026-07-03,P
9°A,28,2026-07-28,F
9°A,28,2026-07-29,F
9°A,28,2026-07-30,F
9°A,28,2026-07-31,F
9°A,28,2026-08-03,P
9°A,28,2026-08-04,P
9°A,28,2026-08-05,P
9°A,28,2026-08-06,P
9°A,28,2026-08-07,F
9°A,28,2026-08-10,F
9°A,28,2026-08-11,P
9°A,28,2026-08-12,P
9°A,28,2026-08-13,F
9°A,28,2026-08-14,F
9°A,28,2026-08-17,P
9°A,28,2026-08-18,P
9°A,28,2026-08-19,F
9°A,28,2026-08-20,P
9°A,28,2026-08-21,P
9°A,28,2026-08-22,P
9°A,28,2026-08-24,P
9°A,28,2026-08-25,P
9°A,28,2026-08-26,P
9°A,28,2026-08-27,P
9°A,28,2026-08-28,F
9°A,28,2026-08-31,P
9°A,28,2026-08-01,P
9°A,29,2026-05-04,F
9°A,29,2026-05-05,P
9°A,29,2026-05-06,P
9°A,29,2026-05-07,P
9°A,29,2026-05-08,P
9°A,29,2026-05-11,P
9°A,29,2026-05-12,P
9°A,29,2026-05-13,P
9°A,29,2026-05-14,P
9°A,29,2026-05-15,P
9°A,29,2026-05-18,P
9°A,29,2026-05-19,P
9°A,29,2026-05-20,P
9°A,29,2026-05-21,P
9°A,29,2026-05-22,P
9°A,29,2026-05-25,P
9°A,29,2026-05-26,P
9°A,29,2026-05-27,P
9°A,29,2026-05-28,F
9°A,29,2026-05-29,P
9°A,29,2026-06-01,P
9°A,29,2026-06-02,P
9°A,29,2026-06-03,P
9°A,29,2026-06-08,P
9°A,29,2026-06-09,P
9°A,29,2026-06-10,P
9°A,29,2026-06-11,P
9°A,29,2026-06-12,P
9°A,29,2026-06-15,P
9°A,29,2026-06-16,P
9°A,29,2026-06-17,P
9°A,29,2026-06-18,P
9°A,29,2026-06-19,P
9°A,29,2026-06-22,P
9°A,29,2026-06-23,P
9°A,29,2026-06-24,P
9°A,29,2026-06-25,P
9°A,29,2026-06-26,P
9°A,29,2026-06-29,P
9°A,29,2026-06-30,P
9°A,29,2026-07-01,P
9°A,29,2026-07-02,P
9°A,29,2026-07-03,P
9°A,29,2026-07-28,P
9°A,29,2026-07-29,P
9°A,29,2026-07-30,P
9°A,29,2026-07-31,P
9°A,29,2026-08-03,P
9°A,29,2026-08-04,P
9°A,29,2026-08-05,P
9°A,29,2026-08-06,P
9°A,29,2026-08-07,F
9°A,29,2026-08-10,F
9°A,29,2026-08-11,P
9°A,29,2026-08-12,P
9°A,29,2026-08-13,P
9°A,29,2026-08-14,P
9°A,29,2026-08-17,P
9°A,29,2026-08-18,F
9°A,29,2026-08-19,P
9°A,29,2026-08-20,P
9°A,29,2026-08-21,P
9°A,29,2026-08-22,P
9°A,29,2026-08-24,P
9°A,29,2026-08-25,P
9°A,29,2026-08-26,P
9°A,29,2026-08-27,P
9°A,29,2026-08-28,P
9°A,29,2026-08-31,F
9°A,29,2026-08-01,P
9°A,30,2026-05-04,P
9°A,30,2026-05-05,F
9°A,30,2026-05-06,P
9°A,30,2026-05-07,P
9°A,30,2026-05-08,P
9°A,30,2026-05-11,F
9°A,30,2026-05-12,P
9°A,30,2026-05-13,P
9°A,30,2026-05-14,P
9°A,30,2026-05-15,F
9°A,30,2026-05-18,P
9°A,30,2026-05-19,P
9°A,30,2026-05-20,P
